Zone,Country,ISO3,Year, Population , PCDEA , MDI , PIMII ,Fortification
High Income NES,Canada,CAN,2002," 31,284,000 "," 3,522 ", 0.95 , 2.70 ,0
High Income NES,Canada,CAN,2003," 31,592,000 "," 3,515 ", 0.94 , 3.50 ,0
High Income NES,Canada,CAN,2004," 31,914,000 "," 3,518 ", 0.94 , 3.46 ,0
High Income NES,Canada,CAN,2005," 32,253,000 "," 3,490 ", 0.94 , 3.76 ,0
High Income NES,Canada,CAN,2006," 32,611,000 "," 3,469 ", 0.95 , 3.63 ,0
High Income NES,Canada,CAN,2007," 32,986,000 "," 3,470 ", 0.95 , 3.43 ,0
High Income NES,Canada,CAN,2008," 33,370,000 "," 3,443 ", 0.95 , 3.56 ,0
High Income NES,Canada,CAN,2009," 33,753,000 "," 3,377 ", 0.96 , 3.57 ,0
High Income NES,Canada,CAN,2010," 34,126,000 "," 3,375 ", 0.96 , 3.25 ,0
High Income NES,Canada,CAN,2011," 34,487,000 "," 3,402 ", 0.97 , 2.21 ,1
High Income NES,Canada,CAN,2011," 34,487,000 "," 3,402 ", 0.96 , 2.71 ,0
High Income NES,Switzerland,CHE,1961," 5,393,000 "," 3,571 ", 0.95 , 2.69 ,0
High Income NES,Switzerland,CHE,1962," 5,503,000 "," 3,478 ", 0.94 , 3.78 ,0
High Income NES,Switzerland,CHE,1963," 5,618,000 "," 3,403 ", 0.95 , 3.12 ,0
High Income NES,Switzerland,CHE,1964," 5,729,000 "," 3,442 ", 0.96 , 3.16 ,0
High Income NES,Switzerland,CHE,1965," 5,830,000 "," 3,443 ", 0.95 , 3.42 ,0
High Income NES,Switzerland,CHE,1966," 5,917,000 "," 3,446 ", 0.96 , 3.13 ,0
High Income NES,Switzerland,CHE,1967," 5,992,000 "," 3,299 ", 0.97 , 3.73 ,0
High Income NES,Switzerland,CHE,1968," 6,056,000 "," 3,419 ", 0.96 , 3.55 ,0
High Income NES,Switzerland,CHE,1969," 6,115,000 "," 3,424 ", 0.96 , 3.50 ,0
High Income NES,Switzerland,CHE,1970," 6,169,000 "," 3,495 ", 0.96 , 3.35 ,0
High Income NES,Switzerland,CHE,1971," 6,222,000 "," 3,449 ", 0.96 , 3.65 ,0
High Income NES,Switzerland,CHE,1972," 6,270,000 "," 3,514 ", 0.95 , 3.62 ,0
High Income NES,Switzerland,CHE,1973," 6,311,000 "," 3,536 ", 0.95 , 3.72 ,0
High Income NES,Switzerland,CHE,1974," 6,341,000 "," 3,407 ", 0.97 , 4.00 ,0
High Income NES,Switzerland,CHE,1975," 6,356,000 "," 3,226 ", 0.97 , 4.69 ,0
High Income NES,Switzerland,CHE,1976," 6,355,000 "," 3,307 ", 0.97 , 4.25 ,0
High Income NES,Switzerland,CHE,1977," 6,341,000 "," 3,490 ", 0.97 , 3.85 ,0
High Income NES,Switzerland,CHE,1978," 6,322,000 "," 3,449 ", 0.97 , 3.38 ,0
High Income NES,Switzerland,CHE,1979," 6,307,000 "," 3,397 ", 0.97 , 4.33 ,0
High Income NES,Switzerland,CHE,1980," 6,304,000 "," 3,506 ", 0.97 , 3.77 ,0
High Income NES,Switzerland,CHE,1981," 6,316,000 "," 3,516 ", 0.97 , 3.04 ,0
High Income NES,Switzerland,CHE,1982," 6,341,000 "," 3,475 ", 0.97 , 3.57 ,0
High Income NES,Switzerland,CHE,1983," 6,377,000 "," 3,452 ", 0.97 , 4.42 ,0
High Income NES,Switzerland,CHE,1984," 6,416,000 "," 3,407 ", 0.97 , 4.21 ,0
High Income NES,Switzerland,CHE,1985," 6,456,000 "," 3,403 ", 0.97 , 4.11 ,0
High Income NES,Switzerland,CHE,1986," 6,493,000 "," 3,424 ", 0.97 , 4.43 ,0
High Income NES,Switzerland,CHE,1987," 6,531,000 "," 3,433 ", 0.97 , 4.43 ,0
High Income NES,Switzerland,CHE,1988," 6,571,000 "," 3,434 ", 0.97 , 4.42 ,0
High Income NES,Switzerland,CHE,1989," 6,618,000 "," 3,422 ", 0.96 , 4.60 ,0
High Income NES,Switzerland,CHE,1990," 6,674,000 "," 3,435 ", 0.96 , 4.62 ,0
High Income NES,Switzerland,CHE,1991," 6,740,000 "," 3,351 ", 0.97 , 4.45 ,0
High Income NES,Switzerland,CHE,1992," 6,814,000 "," 3,410 ", 0.96 , 4.38 ,0
High Income NES,Switzerland,CHE,1993," 6,890,000 "," 3,340 ", 0.97 , 4.52 ,0
High Income NES,Switzerland,CHE,1994," 6,960,000 "," 3,308 ", 0.97 , 4.56 ,0
High Income NES,Switzerland,CHE,1995," 7,017,000 "," 3,307 ", 0.97 , 4.28 ,0
High Income NES,Switzerland,CHE,1996," 7,060,000 "," 3,338 ", 0.97 , 4.63 ,0
High Income NES,Switzerland,CHE,1997," 7,090,000 "," 3,317 ", 0.97 , 4.64 ,0
High Income NES,Switzerland,CHE,1998," 7,114,000 "," 3,323 ", 0.97 , 4.53 ,0
High Income NES,Switzerland,CHE,1999," 7,137,000 "," 3,321 ", 0.96 , 4.87 ,0
High Income NES,Switzerland,CHE,2000," 7,166,000 "," 3,440 ", 0.96 , 4.04 ,0
High Income NES,Switzerland,CHE,2001," 7,201,000 "," 3,378 ", 0.96 , 4.67 ,0
High Income NES,Switzerland,CHE,2002," 7,242,000 "," 3,433 ", 0.96 , 4.67 ,0
High Income NES,Switzerland,CHE,2003," 7,289,000 "," 3,428 ", 0.96 , 4.73 ,0
High Income NES,Switzerland,CHE,2004," 7,345,000 "," 3,405 ", 0.96 , 5.08 ,0
High Income NES,Switzerland,CHE,2005," 7,409,000 "," 3,384 ", 0.96 , 5.40 ,0
High Income NES,Switzerland,CHE,2006," 7,482,000 "," 3,428 ", 0.95 , 5.45 ,0
High Income NES,Switzerland,CHE,2007," 7,565,000 "," 3,424 ", 0.96 , 5.06 ,0
High Income NES,Switzerland,CHE,2008," 7,653,000 "," 3,443 ", 0.96 , 4.93 ,0
High Income NES,Switzerland,CHE,2009," 7,743,000 "," 3,464 ", 0.96 , 4.64 ,0
High Income NES,Switzerland,CHE,2010," 7,831,000 "," 3,459 ", 0.96 , 4.51 ,0
High Income NES,Switzerland,CHE,2011," 7,915,000 "," 3,485 ", 0.96 , 4.35 ,1
High Income NES,Switzerland,CHE,2011," 7,915,000 "," 3,485 ", 0.96 , 4.35 ,0
Latin America,Chile,CHL,1961," 7,846,000 "," 2,498 ", 0.97 , 6.83 ,0
Latin America,Chile,CHL,1962," 8,048,000 "," 2,535 ", 0.97 , 5.99 ,0
Latin America,Chile,CHL,1963," 8,252,000 "," 2,629 ", 0.96 , 5.56 ,0
Latin America,Chile,CHL,1964," 8,455,000 "," 2,582 ", 0.96 , 6.59 ,0
Latin America,Chile,CHL,1965," 8,654,000 "," 2,562 ", 0.97 , 6.15 ,0
Latin America,Chile,CHL,1966," 8,848,000 "," 2,648 ", 0.97 , 5.27 ,0
Latin America,Chile,CHL,1967," 9,036,000 "," 2,622 ", 0.96 , 6.43 ,0
Latin America,Chile,CHL,1968," 9,220,000 "," 2,650 ", 0.96 , 6.46 ,0
Latin America,Chile,CHL,1969," 9,401,000 "," 2,644 ", 0.95 , 6.75 ,0
Latin America,Chile,CHL,1970," 9,579,000 "," 2,637 ", 0.96 , 6.43 ,0
Latin America,Chile,CHL,1971," 9,755,000 "," 2,707 ", 0.94 , 7.06 ,0
Latin America,Chile,CHL,1972," 9,930,000 "," 2,720 ", 0.94 , 6.88 ,0
Latin America,Chile,CHL,1973," 10,100,000 "," 2,571 ", 0.92 , 11.62 ,0
Latin America,Chile,CHL,1974," 10,266,000 "," 2,717 ", 0.95 , 6.64 ,0
Latin America,Chile,CHL,1975," 10,426,000 "," 2,486 ", 0.96 , 9.07 ,0
Latin America,Chile,CHL,1976," 10,580,000 "," 2,599 ", 0.95 , 9.02 ,0
Latin America,Chile,CHL,1977," 10,730,000 "," 2,555 ", 0.95 , 9.11 ,0
Latin America,Chile,CHL,1978," 10,878,000 "," 2,613 ", 0.95 , 8.43 ,0
Latin America,Chile,CHL,1979," 11,031,000 "," 2,651 ", 0.96 , 7.37 ,0
Latin America,Chile,CHL,1980," 11,192,000 "," 2,678 ", 0.95 , 7.44 ,0
Latin America,Chile,CHL,1981," 11,363,000 "," 2,697 ", 0.96 , 6.52 ,0
Latin America,Chile,CHL,1982," 11,543,000 "," 2,601 ", 0.96 , 7.74 ,0
Latin America,Chile,CHL,1983," 11,732,000 "," 2,539 ", 0.96 , 9.07 ,0
Latin America,Chile,CHL,1984," 11,927,000 "," 2,571 ", 0.95 , 9.14 ,0
Latin America,Chile,CHL,1985," 12,127,000 "," 2,480 ", 0.94 , 12.15 ,0
Latin America,Chile,CHL,1986," 12,332,000 "," 2,484 ", 0.93 , 13.59 ,0
Latin America,Chile,CHL,1987," 12,541,000 "," 2,482 ", 0.94 , 12.50 ,0
Latin America,Chile,CHL,1988," 12,757,000 "," 2,460 ", 0.95 , 11.16 ,0
Latin America,Chile,CHL,1989," 12,981,000 "," 2,500 ", 0.96 , 9.08 ,0
Latin America,Chile,CHL,1990," 13,214,000 "," 2,568 ", 0.95 , 9.18 ,0
Latin America,Chile,CHL,1991," 13,456,000 "," 2,598 ", 0.96 , 8.32 ,0
Latin America,Chile,CHL,1992," 13,706,000 "," 2,707 ", 0.95 , 7.25 ,0
Latin America,Chile,CHL,1993," 13,958,000 "," 2,709 ", 0.96 , 6.35 ,0
Latin America,Chile,CHL,1994," 14,205,000 "," 2,743 ", 0.96 , 6.20 ,0
Latin America,Chile,CHL,1995," 14,440,000 "," 2,755 ", 0.97 , 5.52 ,0
Latin America,Chile,CHL,1996," 14,662,000 "," 2,779 ", 0.96 , 6.57 ,0
Latin America,Chile,CHL,1997," 14,872,000 "," 2,791 ", 0.94 , 8.62 ,0
Latin America,Chile,CHL,1998," 15,072,000 "," 2,791 ", 0.94 , 8.85 ,0
Latin America,Chile,CHL,1999," 15,266,000 "," 2,800 ", 0.93 , 9.66 ,0
Latin America,Chile,CHL,2000," 15,454,000 "," 2,831 ", 0.93 , 9.18 ,0
Latin America,Chile,CHL,2001," 15,639,000 "," 2,865 ", 0.93 , 9.43 ,0
Latin America,Chile,CHL,2002," 15,820,000 "," 2,898 ", 0.93 , 8.56 ,0
Latin America,Chile,CHL,2003," 15,996,000 "," 2,888 ", 0.94 , 8.41 ,0
Latin America,Chile,CHL,2004," 16,168,000 "," 2,918 ", 0.93 , 8.87 ,0
Latin America,Chile,CHL,2005," 16,338,000 "," 2,910 ", 0.93 , 9.18 ,0
Latin America,Chile,CHL,2006," 16,505,000 "," 2,957 ", 0.93 , 8.78 ,0
Latin America,Chile,CHL,2007," 16,669,000 "," 2,938 ", 0.92 , 10.78 ,0
Latin America,Chile,CHL,2008," 16,831,000 "," 2,951 ", 0.92 , 9.69 ,0
Latin America,Chile,CHL,2009," 16,992,000 "," 2,910 ", 0.92 , 11.08 ,0
Latin America,Chile,CHL,2010," 17,151,000 "," 2,949 ", 0.92 , 10.80 ,0
Latin America,Chile,CHL,2011," 17,308,000 "," 2,992 ", 0.92 , 10.70 ,0
Latin America,Chile,CHL,2011," 17,308,000 "," 2,992 ", 0.93 , 7.90 ,1
East Asia,China,CHN,1961," 675,173,000 "," 1,437 ", 0.89 , 41.81 ,0
East Asia,China,CHN,1962," 686,277,000 "," 1,545 ", 0.87 , 38.38 ,0
East Asia,China,CHN,1963," 698,324,000 "," 1,608 ", 0.86 , 39.37 ,0
East Asia,China,CHN,1964," 712,071,000 "," 1,678 ", 0.85 , 38.60 ,0
East Asia,China,CHN,1965," 728,010,000 "," 1,809 ", 0.84 , 34.67 ,0
East Asia,China,CHN,1966," 746,346,000 "," 1,875 ", 0.83 , 34.00 ,0
East Asia,China,CHN,1967," 766,783,000 "," 1,831 ", 0.84 , 35.60 ,0
East Asia,China,CHN,1968," 788,658,000 "," 1,769 ", 0.84 , 38.19 ,0
East Asia,China,CHN,1969," 811,029,000 "," 1,753 ", 0.84 , 38.72 ,0
East Asia,China,CHN,1970," 833,146,000 "," 1,855 ", 0.82 , 38.72 ,0
East Asia,China,CHN,1971," 854,876,000 "," 1,860 ", 0.82 , 37.92 ,0
East Asia,China,CHN,1972," 876,240,000 "," 1,841 ", 0.82 , 40.13 ,0
East Asia,China,CHN,1973," 896,847,000 "," 1,915 ", 0.82 , 37.08 ,0
East Asia,China,CHN,1974," 916,273,000 "," 1,912 ", 0.82 , 37.92 ,0
East Asia,China,CHN,1975," 934,253,000 "," 1,929 ", 0.82 , 38.36 ,0
East Asia,China,CHN,1976," 950,601,000 "," 1,894 ", 0.81 , 40.61 ,0
East Asia,China,CHN,1977," 965,463,000 "," 1,933 ", 0.81 , 40.18 ,0
East Asia,China,CHN,1978," 979,364,000 "," 2,079 ", 0.80 , 36.72 ,0
East Asia,China,CHN,1979," 993,055,000 "," 2,093 ", 0.80 , 37.44 ,0
East Asia,China,CHN,1980," 1,007,126,000 "," 2,162 ", 0.80 , 36.81 ,0
East Asia,China,CHN,1981," 1,021,606,000 "," 2,177 ", 0.80 , 36.44 ,0
East Asia,China,CHN,1982," 1,036,453,000 "," 2,335 ", 0.78 , 35.18 ,0
East Asia,China,CHN,1983," 1,052,063,000 "," 2,409 ", 0.78 , 33.77 ,0
East Asia,China,CHN,1984," 1,068,905,000 "," 2,440 ", 0.79 , 32.50 ,0
East Asia,China,CHN,1985," 1,087,236,000 "," 2,436 ", 0.79 , 32.52 ,0
East Asia,China,CHN,1986," 1,107,277,000 "," 2,432 ", 0.80 , 31.17 ,0
East Asia,China,CHN,1987," 1,128,752,000 "," 2,446 ", 0.81 , 30.33 ,0
East Asia,China,CHN,1988," 1,150,765,000 "," 2,423 ", 0.83 , 26.93 ,0
East Asia,China,CHN,1989," 1,172,092,000 "," 2,414 ", 0.84 , 26.73 ,0
East Asia,China,CHN,1990," 1,191,815,000 "," 2,509 ", 0.82 , 27.90 ,0
East Asia,China,CHN,1991," 1,209,655,000 "," 2,443 ", 0.85 , 24.81 ,0
East Asia,China,CHN,1992," 1,225,776,000 "," 2,465 ", 0.86 , 22.57 ,0
East Asia,China,CHN,1993," 1,240,258,000 "," 2,551 ", 0.88 , 19.07 ,0
East Asia,China,CHN,1994," 1,253,340,000 "," 2,614 ", 0.89 , 17.00 ,0
East Asia,China,CHN,1995," 1,265,229,000 "," 2,698 ", 0.89 , 15.21 ,0
East Asia,China,CHN,1996," 1,275,896,000 "," 2,702 ", 0.91 , 13.25 ,0
East Asia,China,CHN,1997," 1,285,339,000 "," 2,732 ", 0.91 , 13.04 ,0
East Asia,China,CHN,1998," 1,293,859,000 "," 2,773 ", 0.91 , 12.37 ,0
East Asia,China,CHN,1999," 1,301,851,000 "," 2,767 ", 0.92 , 11.46 ,0
East Asia,China,CHN,2000," 1,309,631,000 "," 2,815 ", 0.94 , 9.79 ,0
East Asia,China,CHN,2001," 1,317,322,000 "," 2,821 ", 0.94 , 9.56 ,0
East Asia,China,CHN,2002," 1,324,949,000 "," 2,837 ", 0.95 , 8.93 ,0
East Asia,China,CHN,2003," 1,332,606,000 "," 2,832 ", 0.95 , 8.48 ,0
East Asia,China,CHN,2004," 1,340,363,000 "," 2,862 ", 0.96 , 7.91 ,0
East Asia,China,CHN,2005," 1,348,270,000 "," 2,884 ", 0.96 , 7.57 ,0
East Asia,China,CHN,2006," 1,356,377,000 "," 2,890 ", 0.96 , 7.24 ,0
East Asia,China,CHN,2007," 1,364,705,000 "," 2,921 ", 0.97 , 6.56 ,0
East Asia,China,CHN,2008," 1,373,219,000 "," 2,976 ", 0.97 , 5.95 ,0
East Asia,China,CHN,2009," 1,381,857,000 "," 2,994 ", 0.97 , 5.75 ,0
East Asia,China,CHN,2010," 1,390,552,000 "," 3,041 ", 0.97 , 5.31 ,0
East Asia,China,CHN,2011," 1,399,292,000 "," 3,079 ", 0.97 , 5.11 ,0
East Asia,China,CHN,2011," 1,399,292,000 "," 3,079 ", 0.97 , 5.11 ,1
Subsaharan Africa,C’‚te d'Ivoire,CIV,1961," 3,602,000 "," 2,325 ", 0.89 , 21.67 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1962," 3,741,000 "," 2,420 ", 0.89 , 18.62 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1963," 3,890,000 "," 2,494 ", 0.86 , 21.29 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1964," 4,050,000 "," 2,559 ", 0.87 , 18.63 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1965," 4,220,000 "," 2,603 ", 0.86 , 19.28 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1966," 4,400,000 "," 2,577 ", 0.86 , 19.24 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1967," 4,591,000 "," 2,568 ", 0.87 , 18.85 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1968," 4,794,000 "," 2,673 ", 0.85 , 18.75 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1969," 5,011,000 "," 2,629 ", 0.86 , 18.39 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1970," 5,242,000 "," 2,658 ", 0.85 , 18.57 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1971," 5,488,000 "," 2,595 ", 0.86 , 18.15 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1972," 5,748,000 "," 2,562 ", 0.86 , 19.83 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1973," 6,021,000 "," 2,531 ", 0.86 , 20.35 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1974," 6,308,000 "," 2,524 ", 0.86 , 19.81 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1975," 6,606,000 "," 2,694 ", 0.86 , 16.24 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1976," 6,916,000 "," 2,702 ", 0.86 , 15.86 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1977," 7,237,000 "," 2,716 ", 0.86 , 15.66 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1978," 7,569,000 "," 2,761 ", 0.86 , 15.50 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1979," 7,912,000 "," 2,906 ", 0.85 , 14.52 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1980," 8,266,000 "," 2,915 ", 0.84 , 16.63 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1981," 8,630,000 "," 2,976 ", 0.83 , 16.53 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1982," 9,005,000 "," 2,921 ", 0.82 , 18.71 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1983," 9,386,000 "," 2,819 ", 0.81 , 21.64 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1984," 9,772,000 "," 2,859 ", 0.83 , 19.40 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1985," 10,158,000 "," 2,785 ", 0.84 , 19.42 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1986," 10,544,000 "," 2,767 ", 0.83 , 20.48 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1987," 10,929,000 "," 2,662 ", 0.84 , 21.23 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1988," 11,316,000 "," 2,667 ", 0.84 , 20.29 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1989," 11,711,000 "," 2,609 ", 0.84 , 22.51 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1990," 12,116,000 "," 2,566 ", 0.85 , 22.76 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1991," 12,530,000 "," 2,580 ", 0.83 , 25.16 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1992," 12,951,000 "," 2,588 ", 0.83 , 25.49 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1993," 13,375,000 "," 2,516 ", 0.83 , 26.60 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1994," 13,799,000 "," 2,539 ", 0.82 , 27.09 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1995," 14,217,000 "," 2,574 ", 0.82 , 26.82 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1996," 14,632,000 "," 2,609 ", 0.82 , 25.62 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1997," 15,042,000 "," 2,671 ", 0.82 , 23.19 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1998," 15,436,000 "," 2,637 ", 0.83 , 23.32 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,1999," 15,802,000 "," 2,643 ", 0.84 , 22.70 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2000," 16,131,000 "," 2,609 ", 0.82 , 24.48 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2001," 16,420,000 "," 2,624 ", 0.82 , 25.48 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2002," 16,675,000 "," 2,659 ", 0.82 , 24.20 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2003," 16,910,000 "," 2,682 ", 0.83 , 24.03 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2004," 17,144,000 "," 2,735 ", 0.82 , 23.42 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2005," 17,394,000 "," 2,787 ", 0.83 , 21.90 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2006," 17,662,000 "," 2,783 ", 0.83 , 21.89 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2007," 17,949,000 "," 2,788 ", 0.83 , 21.10 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2008," 18,260,000 "," 2,733 ", 0.83 , 21.83 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2009," 18,601,000 "," 2,726 ", 0.84 , 21.65 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2010," 18,977,000 "," 2,735 ", 0.84 , 21.62 ,0
Subsaharan Africa,C’‚te d'Ivoire,CIV,2011," 19,390,000 "," 2,780 ", 0.93 , 10.91 ,1
Subsaharan Africa,C’‚te d'Ivoire,CIV,2011," 19,390,000 "," 2,780 ", 0.83 , 21.48 ,0
Subsaharan Africa,Cameroon,CMR,1961," 5,475,000 "," 2,003 ", 0.83 , 34.59 ,0
Subsaharan Africa,Cameroon,CMR,1962," 5,594,000 "," 2,011 ", 0.83 , 34.23 ,0
Subsaharan Africa,Cameroon,CMR,1963," 5,719,000 "," 2,055 ", 0.82 , 33.60 ,0
Subsaharan Africa,Cameroon,CMR,1964," 5,850,000 "," 2,061 ", 0.83 , 32.59 ,0
Subsaharan Africa,Cameroon,CMR,1965," 5,988,000 "," 1,955 ", 0.83 , 34.68 ,0
Subsaharan Africa,Cameroon,CMR,1966," 6,131,000 "," 2,028 ", 0.83 , 33.00 ,0
Subsaharan Africa,Cameroon,CMR,1967," 6,281,000 "," 2,034 ", 0.83 , 33.28 ,0
Subsaharan Africa,Cameroon,CMR,1968," 6,437,000 "," 2,099 ", 0.83 , 32.56 ,0
Subsaharan Africa,Cameroon,CMR,1969," 6,600,000 "," 2,149 ", 0.83 , 31.46 ,0
Subsaharan Africa,Cameroon,CMR,1970," 6,771,000 "," 2,161 ", 0.84 , 29.21 ,0
Subsaharan Africa,Cameroon,CMR,1971," 6,949,000 "," 2,215 ", 0.83 , 28.45 ,0
Subsaharan Africa,Cameroon,CMR,1972," 7,134,000 "," 2,256 ", 0.83 , 27.96 ,0
Subsaharan Africa,Cameroon,CMR,1973," 7,328,000 "," 2,237 ", 0.82 , 28.59 ,0
Subsaharan Africa,Cameroon,CMR,1974," 7,530,000 "," 2,347 ", 0.82 , 26.93 ,0
Subsaharan Africa,Cameroon,CMR,1975," 7,740,000 "," 2,330 ", 0.82 , 26.44 ,0
Subsaharan Africa,Cameroon,CMR,1976," 7,960,000 "," 2,284 ", 0.83 , 26.68 ,0
Subsaharan Africa,Cameroon,CMR,1977," 8,188,000 "," 2,267 ", 0.84 , 26.77 ,0
Subsaharan Africa,Cameroon,CMR,1978," 8,426,000 "," 2,236 ", 0.83 , 27.87 ,0
Subsaharan Africa,Cameroon,CMR,1979," 8,674,000 "," 2,267 ", 0.84 , 27.16 ,0
Subsaharan Africa,Cameroon,CMR,1980," 8,932,000 "," 2,245 ", 0.84 , 27.03 ,0
Subsaharan Africa,Cameroon,CMR,1981," 9,201,000 "," 2,179 ", 0.86 , 25.90 ,0
Subsaharan Africa,Cameroon,CMR,1982," 9,481,000 "," 2,169 ", 0.86 , 25.52 ,0
Subsaharan Africa,Cameroon,CMR,1983," 9,771,000 "," 2,127 ", 0.86 , 27.54 ,0
Subsaharan Africa,Cameroon,CMR,1984," 10,071,000 "," 2,054 ", 0.86 , 31.56 ,0
Subsaharan Africa,Cameroon,CMR,1985," 10,381,000 "," 2,089 ", 0.86 , 30.11 ,0
Subsaharan Africa,Cameroon,CMR,1986," 10,701,000 "," 2,158 ", 0.86 , 28.16 ,0
Subsaharan Africa,Cameroon,CMR,1987," 11,032,000 "," 2,022 ", 0.85 , 32.91 ,0
Subsaharan Africa,Cameroon,CMR,1988," 11,370,000 "," 1,984 ", 0.86 , 32.86 ,0
Subsaharan Africa,Cameroon,CMR,1989," 11,717,000 "," 2,025 ", 0.86 , 31.64 ,0
Subsaharan Africa,Cameroon,CMR,1990," 12,070,000 "," 2,030 ", 0.86 , 32.05 ,0
Subsaharan Africa,Cameroon,CMR,1991," 12,430,000 "," 2,011 ", 0.85 , 33.11 ,0
Subsaharan Africa,Cameroon,CMR,1992," 12,797,000 "," 2,106 ", 0.85 , 31.45 ,0
Subsaharan Africa,Cameroon,CMR,1993," 13,169,000 "," 2,017 ", 0.86 , 32.83 ,0
Subsaharan Africa,Cameroon,CMR,1994," 13,547,000 "," 2,030 ", 0.86 , 31.66 ,0
Subsaharan Africa,Cameroon,CMR,1995," 13,930,000 "," 2,046 ", 0.86 , 31.46 ,0
Subsaharan Africa,Cameroon,CMR,1996," 14,317,000 "," 2,030 ", 0.87 , 31.21 ,0
Subsaharan Africa,Cameroon,CMR,1997," 14,709,000 "," 2,096 ", 0.86 , 30.16 ,0
Subsaharan Africa,Cameroon,CMR,1998," 15,108,000 "," 2,098 ", 0.86 , 29.37 ,0
Subsaharan Africa,Cameroon,CMR,1999," 15,514,000 "," 2,120 ", 0.86 , 28.45 ,0
Subsaharan Africa,Cameroon,CMR,2000," 15,928,000 "," 2,113 ", 0.87 , 27.59 ,0
Subsaharan Africa,Cameroon,CMR,2001," 16,350,000 "," 2,156 ", 0.87 , 26.24 ,0
Subsaharan Africa,Cameroon,CMR,2002," 16,782,000 "," 2,202 ", 0.86 , 26.01 ,0
Subsaharan Africa,Cameroon,CMR,2003," 17,223,000 "," 2,229 ", 0.86 , 25.38 ,0
Subsaharan Africa,Cameroon,CMR,2004," 17,675,000 "," 2,246 ", 0.86 , 24.38 ,0
Subsaharan Africa,Cameroon,CMR,2005," 18,138,000 "," 2,303 ", 0.86 , 22.80 ,0
Subsaharan Africa,Cameroon,CMR,2006," 18,612,000 "," 2,354 ", 0.87 , 20.84 ,0
Subsaharan Africa,Cameroon,CMR,2007," 19,098,000 "," 2,373 ", 0.87 , 20.08 ,0
Subsaharan Africa,Cameroon,CMR,2008," 19,595,000 "," 2,444 ", 0.87 , 19.20 ,0
Subsaharan Africa,Cameroon,CMR,2009," 20,104,000 "," 2,491 ", 0.87 , 18.11 ,0
Subsaharan Africa,Cameroon,CMR,2010," 20,624,000 "," 2,519 ", 0.87 , 18.09 ,0
Subsaharan Africa,Cameroon,CMR,2011," 21,156,000 "," 2,580 ", 0.87 , 17.24 ,0
Subsaharan Africa,Cameroon,CMR,2011," 21,156,000 "," 2,580 ", 0.92 , 10.86 ,1
